401,1,618,331,2,1,1,1,00423,04/02/2006,3,791.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
783,1,1210,53,2,1,1,1,00817,13/05/2006,6,3172.00,3.90,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
1325,1,2078,489,2,1,1,1,01375,22/08/2006,1,3285.20,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
1389,1,2202,951,2,1,1,1,01449,04/09/2006,6,1176.00,3.90,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
2113,1,3460,1320,2,1,1,1,02249,10/01/2007,12,3000.00,3.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
2216,1,3630,951,2,1,1,1,02336,26/01/2007,5,995.00,1.40,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
2685,1,4387,851,2,1,1,1,02854,25/03/2007,1,25.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
3266,1,5301,164,2,1,1,1,08450,06/07/2007,6,604.00,4.20,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
3496,1,5668,679,2,1,1,2,08685,05/08/2007,3,694.00,4.80,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
4116,1,6692,851,2,1,1,2,09353,10/11/2007,1,176.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
6019,1,9997,1361,2,1,1,2,11322,31/07/2008,2,1350.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
6154,1,10242,1283,2,1,1,2,11464,06/08/2008,3,156.00,5.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
6665,1,11175,12,2,1,1,2,11980,13/10/2008,6,698.00,3.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7075,1,11871,368,2,1,1,2,12407,10/12/2008,6,1794.00,4.10,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7724,1,12982,1320,2,1,1,2,13060,23/03/2009,3,4600.00,2.50,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7741,1,13017,571,2,1,1,2,13077,26/03/2009,1,500.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7774,1,13075,1361,2,1,1,1,13111,31/03/2009,1,170.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
8962,1,15099,1320,2,1,1,1,14345,21/09/2009,3,378.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
9898,1,16621,1320,2,1,1,1,15296,01/02/2010,12,3720.00,3.80,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
10340,1,17414,571,2,1,1,1,15756,23/04/2010,1,265.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
11070,1,18677,1283,2,1,1,1,16516,14/08/2010,3,795.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
11425,1,19393,951,2,1,1,1,16870,21/10/2010,8,1834.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
12355,1,21127,53,2,1,1,1,17815,02/04/2011,18,2900.00,3.80,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
13038,1,22529,1326,2,1,1,1,18512,25/07/2011,1,300.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
13665,1,23760,951,2,1,1,1,19142,15/11/2011,5,580.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
14146,1,24609,1326,2,1,1,2,19629,25/01/2012,2,345.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
14293,1,24891,124,2,1,1,2,19774,23/02/2012,1,390.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
14759,1,25921,1283,2,1,1,2,20250,25/05/2012,2,330.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
